Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
stainless steel 3cr13,24,24,110,0,0.60,https://www.shieldon.net/3cr13-steel-yay-or-nay/,0,0,0.00,0.03,732000,"[43,34,15,21,12,100,43,21,28,65,0,28]",2026-03-27,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
kutleri,24,24,70,25,0.00,https://www.shieldon.net/ms/kategori-produk/kutleri-kulinari-dapur/,0,0,0.00,0,88800,"[7,42,100,11,19,26,26,19,26,26,26,26]",2026-02-23,"Knowledge panel, Sitelinks, Image, People also ask, Things to know, AI overview",informational,Organic
are auto knives legal in florida,24,24,110,17,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,1360000,"[78,78,78,64,78,78,50,64,64,64,100,78]",2026-02-07,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
8cr13mov vs 14c28n,24,24,50,1,0.00,https://www.shieldon.net/unlocking-the-secrets-of-8cr13mov-steel-a-comprehensive-guide-and-review/,0,0,0.00,0.33,94,"[14,14,14,28,35,35,50,35,35,50,50,100]",2026-03-14,"Sitelinks, Video, Video Carousel, Related searches, AI overview","commercial, informational",Organic
laws on pocket knives,24,24,140,31,0.49,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.92,5890000,"[43,43,28,21,28,65,100,34,34,43,53,15]",2026-02-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
are brass knuckles illegal in massachusetts,24,24,140,1,0.00,https://www.shieldon.net/massachusetts-knife-laws-comprehensive-legal-guide/,0,0,0.00,0,97,"[33,42,66,66,66,66,80,100,66,52,66,100]",2026-03-16,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
pocket knife laws california,24,24,110,7,0.63,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.3,2610000,"[35,29,18,18,6,10,8,22,14,66,22,18]",2026-02-17,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
legal knife length california,24,24,320,20,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,10100000,"[66,100,54,100,66,66,54,66,35,35,54,43]",2026-01-31,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
parts of a hunting knife,24,24,50,7,0.00,https://www.shieldon.net/parts-of-a-hunting-knife-how-they-are-made/,0,0,0.00,0,28300000,"[45,36,36,63,63,63,45,81,81,18,45,45]",2026-02-27,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
legal length of knife in florida,24,24,70,9,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,1190000,"[64,50,50,35,50,64,35,35,35,50,50,50]",2026-02-11,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
steel cpm s30v,25,25,880,15,0.86,https://www.shieldon.net/ultimate-comparison-between-cpm-s30v-steel-vs-154cm-steel-for-pocket-knife/,0,0,0.00,0.54,418000,"[68,11,84,84,84,20,8,4,37,84,68,5]",2026-02-17,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
florida law on carrying knives,25,25,110,1,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,821000,"[82,100,82,41,52,82,82,64,41,64,41,41]",2026-02-06,Sitelinks,informational,Organic
문구 용 칼 영어 로,25,25,50,20,0.00,https://www.shieldon.net/ko/%EB%B6%84%ED%8F%AC/,0,0,0.00,0.33,1320000,"[82,100,11,41,11,11,11,11,11,11,11,11]",2026-02-08,"Instant answer, Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
butterfly knife custom,25,25,70,1,0.00,https://www.shieldon.net/product/oem-butterfly-knife-stainless-steel-custom-color-blade-replaceable-jld-c-26b-t/,0,0,0.00,0.33,11800000,"[35,22,18,18,29,22,22,4,4,4,4,4]",2026-02-28,"Image pack, Video, Image, Related searches","informational, transactional",Organic
washington state knife laws 2025,25,25,50,7,0.00,https://www.shieldon.net/washington-knife-law-the-complete-guide/,0,0,0.00,0.33,4560000,"[0,0,0,0,18,18,18,18,100,100,100,100]",2026-02-23,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
s390 steel vs m390,25,25,40,2,0.00,https://www.shieldon.net/s90v-vs-m390-steel-knives-which-one-is-the-sharpest/,0,0,0.00,0.33,54100,"[18,18,63,18,18,18,36,63,18,100,18,18]",2026-03-20,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","commercial, informational",Organic
8cr13mov stainless steel,25,25,590,2,0.00,https://www.shieldon.net/unlocking-the-secrets-of-8cr13mov-steel-a-comprehensive-guide-and-review/,0,0,0.00,0.04,583000,"[67,55,55,30,45,36,36,45,45,45,45,55]",2026-03-14,"Image pack, Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
what are ballistic knives,25,25,110,12,0.00,https://www.shieldon.net/what-you-need-to-know-about-ballistic-knives/,0,0,0.00,0,3990000,"[52,41,82,64,64,52,64,82,52,82,82,82]",2026-03-08,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
knives legal to carry in california,25,25,90,15,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.04,3540000,"[53,42,42,26,42,34,42,26,34,34,42,42]",2026-02-11,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
ultem pocket knife,25,25,40,0,0.00,https://www.shieldon.net/product_categories/pei/,0,0,0.00,0.85,230000,"[18,18,36,18,18,36,63,27,63,63,45,45]",2026-03-26,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
make leather knife sheath,25,25,40,18,0.21,https://www.shieldon.net/how-to-make-a-leather-sheath-for-your-knife/,0,0,0.00,0.98,0,"[6,1,8,5,6,5,8,5,0,3,11,18]",2026-03-12,"Image pack, Video, Image, Video Carousel, Popular products, Related searches, Short videos, Discussions and forums",informational,Organic
virginia laws on knives,25,25,170,11,0.00,https://www.shieldon.net/virginia-knife-law-guide-a-comprehensive-look-at-carrying-and-using-pocket-knives/,0,0,0.00,0,6550000,"[54,18,29,18,18,81,29,29,54,54,4,35]",2026-03-28,"Sitelinks, Video, Related searches, AI overview",informational,Organic
154cm stainless,25,25,90,4,0.00,https://www.shieldon.net/the-154cm-steel-guide-crafting-excellence-in-pocket-knives/,0,0,0.00,0.02,835000,"[100,18,100,100,100,63,45,63,100,100,100,81]",2026-03-16,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
can i carry a knife in florida,25,25,50,11,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0.33,15900000,"[63,45,45,45,45,36,45,45,45,45,36,36]",2026-03-26,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
is d2 steel stainless,25,25,90,2,0.00,https://www.shieldon.net/exploring-d2-steel-knives-from-material-to-performance/,0,0,0.00,0,14100000,"[64,52,64,41,52,52,64,64,64,52,41,52]",2026-02-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
10cr15comov,26,26,390,3,1.01,https://www.shieldon.net/product_categories/10cr15comov/,0,0,0.00,0.2,97,"[35,35,44,44,54,66,81,54,66,66,100,100]",2026-03-13,"Video, Image, Related searches, AI overview",informational,Organic
is it illegal to carry a knife in florida,26,26,50,16,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0.33,2290000,"[63,63,18,63,63,45,63,45,63,36,36,18]",2026-02-13,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
are butterfly knives illegal in utah,26,26,140,16,0.00,https://www.shieldon.net/are-butterfly-knives-illegal-unveiling-the-blades-legal-entanglements/,0,0,0.00,0,35500,"[53,42,26,26,53,53,42,65,65,42,53,80]",2026-02-25,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
gravity knives legal,26,26,140,17,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0.04,229,"[53,19,80,80,42,53,53,100,53,53,65,65]",2026-03-17,"Sitelinks, Video, Video Carousel, Popular products, Related searches, AI overview",commercial,Organic
are butterfly knives illegal in new jersey,26,26,90,15,0.00,https://www.shieldon.net/are-butterfly-knives-illegal-unveiling-the-blades-legal-entanglements/,0,0,0.00,0,90500,"[34,42,34,34,26,19,34,42,42,34,42,42]",2026-02-25,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
batoning wood,26,26,210,21,0.00,https://www.shieldon.net/what-is-batoning-introducing-how-to-chop-wood-with-a-knife-and-recommended-knives/,0,0,0.00,0.02,35500000,"[19,23,19,19,19,23,23,29,36,23,23,23]",2026-02-10,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
154cm knife steel,26,26,140,12,0.68,https://www.shieldon.net/the-154cm-steel-guide-crafting-excellence-in-pocket-knives/,0,0,0.00,0.53,818000,"[42,80,42,52,52,80,52,66,100,80,66,66]",2026-02-28,"Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
florida knife laws 2025,26,26,70,10,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0.33,3490000,"[7,21,28,50,35,64,64,78,78,100]",2026-02-01,"Sitelinks, AI overview",informational,Organic
legal size pocket knife in california,26,26,90,10,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.01,145,"[63,63,100,100,100,100,63,63,63,81,45,63]",2026-03-16,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
s35vn vs 154cm,26,26,40,3,0.00,https://www.shieldon.net/ultimate-comparison-between-cpm-s30v-steel-vs-154cm-steel-for-pocket-knife/,0,0,0.00,0.33,390000,"[64,64,11,11,11,11,11,11,11,11,11,17]",2026-02-24,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
are stiletto knives legal in florida,26,26,50,22,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0.33,20200,"[44,44,22,77,55,55,22,77,100,77,77,77]",2026-02-06,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
korean ancient weapons,26,26,170,10,0.00,https://www.shieldon.net/north-koreas-traditional-cold-weapons/,0,0,0.00,0,0,"[14,14,14,18,22,14,29,100,54,54,35,22]",2026-03-06,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
where are gravity knives legal,26,26,70,11,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0,2220000,"[22,22,4,22,18,14,10,10,18,14,14,14]",2026-02-08,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
automatic knife laws,26,26,140,33,0.12,https://www.shieldon.net/it/state-by-state-guide-to-otf-automatic-knife-laws-and-restrictions/,0,0,0.00,0.04,14400000,"[53,53,53,53,53,42,34,53,42,34,42,80]",2026-03-23,"Image pack, Video, Video Carousel, Related searches, AI overview",informational,Organic
self defense neck knife,26,26,50,8,0.00,https://www.shieldon.net/the-comprehensive-neck-knife-self-defense-guide-techniques-safety-and-legal-considerations/,0,0,0.00,0.91,6360000,"[3,21,21,34,6,3,15,21,21,21,21,15]",2026-02-13,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
uses of butcher knife,26,26,40,9,0.00,https://www.shieldon.net/kitchen-essential-why-you-need-a-butcher-knife-in-your-arsenal/,0,0,0.00,0.45,12600000,"[18,18,18,18,18,18,18,18,18,100,100,18]",2026-02-20,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
how much does a pocket knife weigh,26,26,50,0,0.00,https://www.shieldon.net/knife-sizes-and-weight-why-they-matter/,0,0,0.00,0.33,5120000,"[81,18,18,100,18,18,18,18,100,100,18,18]",2026-03-25,"Sitelinks, Video, Related searches, AI overview",informational,Organic
tranch knife,26,26,70,13,0.00,https://www.shieldon.net/the-trench-knife-a-history-of-birth-and-evolution-through-war-and-peace/,0,0,0.00,0,0,"[0,0,0,1,0,100,1,0,0,0,0,0]",2026-03-06,"Image pack, Video, Image, Video Carousel, Related searches",informational,Organic
batoning knife,26,26,390,17,0.43,https://www.shieldon.net/what-is-batoning-introducing-how-to-chop-wood-with-a-knife-and-recommended-knives/,0,0,0.00,0.88,195,"[81,54,54,54,54,54,100,66,54,54,66,66]",2026-03-11,"Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
legal length of blade in california,26,26,70,3,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,133,"[52,29,17,41,52,41,52,41,52,64,52,52]",2026-03-16,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
california knife laws length,26,26,170,19,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,4320000,"[43,22,29,22,29,81,43,10,29,81,29,22]",2026-02-08,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
gerber leatherman tool,26,26,260,14,0.27,https://www.shieldon.net/leatherman-vs-gerber-deciding-the-right-multi-tool-for-your-needs/,0,0,0.00,1,0,"[54,28,44,44,44,28,44,54,35,44,54,81]",2026-03-10,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Short videos",commercial,Organic
knives from video games,26,26,50,0,0.59,https://www.shieldon.net/it/video-game-knives-vs-real-life-knives-whats-the-difference/,0,0,0.00,0.82,40800000,"[42,23,4,4,42,9,66,42,9,4,23,14]",2026-03-02,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
10cr15comov steel,26,26,90,3,1.24,https://www.shieldon.net/product_categories/10cr15comov/,0,0,0.00,0.3,204000,"[78,78,50,64,50,50,50,50,64,64,78,100]",2026-02-02,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
stainless steel 2cr13,26,26,70,0,0.00,https://www.shieldon.net/id/kategori-produk/2cr13/,0,0,0.00,0.02,458000,"[100,15,3,3,21,3,6,6,34,34,34,6]",2026-02-06,"Sitelinks, Video, People also ask, Popular products, Related searches, AI overview",informational,Organic
florida knife law,26,26,70,0,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,19400000,"[8,11,15,8,8,6,11,11,23,15,11,23]",2026-03-23,"Sitelinks, Video, Related searches, AI overview",informational,Organic
are switchblades legal in va,26,26,170,8,0.00,https://www.shieldon.net/virginia-knife-law-guide-a-comprehensive-look-at-carrying-and-using-pocket-knives/,0,0,0.00,0,125,"[80,52,66,52,66,80,100,100,80,66,100,66]",2026-03-16,"Sitelinks, Video, Related searches, AI overview",informational,Organic
why are gravity knives illegal,26,26,390,10,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0,1200000,"[7,3,10,10,7,4,5,4,4,5,4,4]",2026-03-11,"Sitelinks, Video, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
types of pocket knife opening mechanisms,26,26,50,0,0.00,https://www.shieldon.net/a-complete-guide-to-pocket-knife-opening-mechanisms/,0,0,0.00,0,1810000,"[34,19,19,26,7,19,19,15,19,11,7,15]",2026-02-14,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
s90v steel,26,26,590,5,0.94,https://www.shieldon.net/s90v-vs-m390-steel-knives-which-one-is-the-sharpest/,0,0,0.00,0.73,448000,"[81,67,54,67,67,67,44,67,67,54,67,67]",2026-02-20,"Image pack, Sitelinks, Video, People also ask, Related searches, Things to know, Discussions and forums, AI overview",informational,Organic
what size knife is legal to carry,26,26,170,18,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,21900000,"[80,66,66,66,80,80,80,66,66,100,66,66]",2026-02-01,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
can i carry a pocket knife in california,26,26,90,23,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,10800000,"[64,64,50,50,50,50,78,78,64,64,78,50]",2026-02-07,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
aus10a vs 14c28n,26,26,50,8,0.00,https://www.shieldon.net/value-for-money-is-sandvik-14c28n-the-rising-star-of-budget-knife-steels/,0,0,0.00,0.33,38900,"[11,82,11,23,23,100,11,11,11,11,11,11]",2026-02-22,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
how big of a knife can you carry in california,27,27,70,3,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,37300000,"[42,33,23,52,33,33,33,33,66,33,33,23]",2026-02-14,"Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
legal knife in california,27,27,90,16,0.63,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.2,210,"[1,0,0,100,0,2,3,2,2,2,2,2]",2026-03-23,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
are automatic knives legal in florida,27,27,140,,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,867000,"[82,82,64,82,64,52,100,82,64,64,82,100]",2026-02-08,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
price of sword,27,27,110,64,0.00,https://www.shieldon.net/the-sword-price-guide-cost-considerations-from-manufacturing-to-market/,0,0,0.00,0.21,158000000,"[28,23,28,35,23,66,23,17,17,35,28,28]",2026-03-02,"Video, People also ask, Related searches, AI overview",commercial,Organic
drop point vs clip point,27,27,210,0,0.00,https://www.shieldon.net/comparing-drop-point-blade-vs-pinch-point-blade-vs-clip-point-blade/,0,0,0.00,0.06,110000000,"[35,23,18,23,23,18,28,44,44,35,44,81]",2026-03-21,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview","commercial, informational",Organic
what states are butterfly knives illegal in,27,27,140,15,0.00,https://www.shieldon.net/are-butterfly-knives-illegal-unveiling-the-blades-legal-entanglements/,0,0,0.00,0,415000,"[23,35,28,35,35,43,35,53,43,35,28,35]",2026-02-25,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
ca legal knives,27,27,590,5,0.51,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.22,18900000,"[8,7,44,34,3,16,24,20,16,24,24,20]",2026-02-02,"Sitelinks, Video, People also ask, Related searches",commercial,Organic
what can you do to a blade customization,27,27,390,2,0.00,https://www.shieldon.net/customizing-edc-knife-blade-design-blade-material/,0,0,0.00,0,219000000,"[100,0,0,0,0,0]",2026-03-04,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
folding knife california law,27,27,70,18,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,1650000,"[100,55,77,77,77,77,100,77,100,77,55,55]",2026-02-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
california knives laws,27,27,140,24,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,10900000,"[53,0,65,26,34,80,65,53,26,42,65,65]",2026-02-28,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
balistic knives,27,27,90,7,0.00,https://www.shieldon.net/what-you-need-to-know-about-ballistic-knives/,0,0,0.00,0,190,"[6,10,0,0,2,6,0,29,100,4,81,6]",2026-03-24,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, Things to know, AI overview",informational,Organic
knife length laws by state,27,27,140,36,0.00,https://www.shieldon.net/comprehensive-guide-to-pocket-knife-laws-in-every-us-state/,0,0,0.00,0,146,"[65,65,53,53,53,42,65,65,80,53,53,42]",2026-03-20,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
uses for a machete,27,27,50,11,0.00,https://www.shieldon.net/the-machete-manual-tips-for-use-safety-and-maintenance/,0,0,0.00,0,13300000,"[19,9,9,9,9,9,9,9,33,52,52,52]",2026-03-21,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
knives for batoning,27,27,90,15,0.43,https://www.shieldon.net/what-is-batoning-introducing-how-to-chop-wood-with-a-knife-and-recommended-knives/,0,0,0.00,0.88,3380000,"[0,53,34,65,12,100,43,43,3,0,0,0]",2026-03-20,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
penknife meaning,27,27,70,40,0.00,https://www.shieldon.net/distinguishing-between-a-penknife-and-a-pocket-knife/,0,0,0.00,0.33,0,"[7,7,7,7,42,7,7,42,42,7,42,53]",2026-03-12,"Knowledge panel, Image pack, Video, Image, Related searches",informational,Organic
3cr13 stainless steel,27,27,390,0,0.60,https://www.shieldon.net/3cr13-steel-yay-or-nay/,0,0,0.00,0.03,0,"[66,35,35,54,66,66,66,44,54,66,81,100]",2026-03-14,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
are butterfly knives illegal in the united states,27,27,70,22,0.00,https://www.shieldon.net/are-butterfly-knives-illegal-unveiling-the-blades-legal-entanglements/,0,0,0.00,0,135000,"[41,41,29,29,52,29,52,29,41,52,64,41]",2026-02-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
are machetes legal in california,27,27,40,1,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.33,216000,"[27,18,45,45,63,36,45,100,18,27,18,18]",2026-03-27,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
fixed blade laws in california,27,27,110,14,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,3030000,"[66,42,42,42,42,100,33,42,52,42,42,42]",2026-02-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
gerber multi tool vs leatherman,27,27,70,3,0.25,https://www.shieldon.net/leatherman-vs-gerber-deciding-the-right-multi-tool-for-your-needs/,0,0,0.00,0.87,1320000,"[64,29,41,41,29,41,29,52,41,41,64,64]",2026-02-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",commercial,Organic
are balisongs illegal,27,27,880,12,0.00,https://www.shieldon.net/are-butterfly-knives-illegal-unveiling-the-blades-legal-entanglements/,0,0,0.00,0,11500,"[36,55,55,62,81,55,55,55,45,55,55,62]",2026-02-03,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
how should you carry a knife,27,27,40,13,0.00,https://www.shieldon.net/how-to-safely-carry-a-knife-around/,0,0,0.00,0.33,62600000,"[18,18,18,18,18,18,18,18,18,100,100,18]",2026-02-17,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
wholesale knife suppliers,27,27,70,29,0.82,https://www.shieldon.net/the-top-5-pocket-knife-wholesale-distributors-for-quality-blades-at-unbeatable-prices/,0,0,0.00,1,0,"[10,7,5,10,7,7,7,5,7,7,10,7]",2026-03-16,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
steel 154cm,27,27,40,3,1.72,https://www.shieldon.net/the-154cm-steel-guide-crafting-excellence-in-pocket-knives/,0,0,0.00,0.05,1540000,"[0,2,2,0,0,100,0,0,2,2,0,0]",2026-02-05,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
are balisongs illegal in florida,27,27,210,21,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,0,"[28,17,23,82,82,66,53,53,28,35,43,53]",2026-03-14,"Sitelinks, Video, Related searches, AI overview",informational,Organic
what is a ballistic knife,27,27,880,20,0.00,https://www.shieldon.net/what-you-need-to-know-about-ballistic-knives/,0,0,0.00,0,6860000,"[52,46,52,31,37,46,46,46,52,52,52,46]",2026-03-19,"Sitelinks, Video, Related searches, Short videos, AI overview",informational,Organic
oklahoma knife laws,27,27,210,8,0.00,https://www.shieldon.net/oklahoma-knife-laws-understanding-open-and-concealed-carry-regulations/,0,0,0.00,0,2020000,"[81,53,81,65,65,65,65,65,53,53,65,53]",2026-03-17,"Sitelinks, Video, Related searches, AI overview",informational,Organic
knife law in texas,27,27,40,9,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0.01,57900000,"[0,0,1,2,4,2,1,1,0,3,2,3]",2026-02-01,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
butterfly knife laws california,27,27,50,13,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.33,358000,"[18,100,18,18,18,100,100,18,18,18,18,100]",2026-02-03,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
are pocket knives legal in florida,27,27,50,14,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,1150000,"[100,71,57,71,42,71,14,71,71,100,57,100]",2026-03-05,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
what is a tactical pen,27,27,320,20,0.16,https://www.shieldon.net/tactical-pens-explained-why-theyre-more-than-just-a-writing-tool/,0,0,0.00,0.7,16700000,"[44,35,44,54,54,54,54,66,66,66,54,66]",2026-02-16,"Sitelinks, Video, People also ask, Popular products, Related searches, See results about, AI overview",informational,Organic
shield knife and tool,27,27,40,26,0.00,https://www.shieldon.net/,0,0,0.00,0.33,164,"[29,23,11,11,64,11,11,64,11,11,11,11]",2026-03-21,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",navigational,Organic
are butterfly knives illegal in florida,28,28,480,11,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,136,"[54,54,66,54,54,66,81,54,54,66,81,66]",2026-03-11,"Sitelinks, Video, Related searches, AI overview",informational,Organic
are butterfly knives legal in florida,28,28,260,8,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,112,"[82,35,100,82,82,66,100,66,100,28,66,82]",2026-03-14,"Sitelinks, Video, Related searches, AI overview",informational,Organic
